ID,SpeciesLevel,SpeciesCount,BranchCount,BranchLeafCount,BranchInteriorCount,TreeDepth,SpeciesProbMax,SpeciesProbMin,HomologuesToAnalyzeCount,HomologuesSuspiciousRecordsCount,HasHomologuesSuspiciousRecords,HomologueCount,DatabaseNotExhausted
MISEQ01:3:000000000-ALULJ:1:2105:7618:23991_CONS_SUB_SUB,False,1,1,0,1,2,0.999,0.999,0,0,False,18,False
MISEQ01:3:000000000-ALULJ:1:1102:28279:15894_CONS_SUB_SUB,False,7,7,0,7,13,0.451,0.001,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:2106:8796:8007_CONS_SUB_SUB,False,4,4,2,2,13,0.045,0.001,2,1,True,50,False
M00595:3:000000000-ALULJ:1:2113:14903:14329_CONS_SUB_SUB,False,9,9,2,7,10,0.782,0.001,0,0,False,43,False
MISEQ01:3:000000000-ALULJ:1:1105:8265:21718_CONS_SUB_SUB,True,2,2,0,2,10,0.998,0.782,1,0,False,50,False
M00595:3:000000000-ALULJ:1:2108:21211:8500_CONS_SUB_SUB,False,5,5,3,2,11,0.117,0.002,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:1103:25040:19276_CONS_SUB_SUB,False,1,1,0,1,11,0.039,0.039,0,0,False,50,False
M01896:197:000000000-ANEHB:1:1112:3026:11009_CONS_SUB_SUB_CMP,False,13,13,10,3,13,0.461,0.002,13,0,False,44,False
MISEQ01:3:000000000-ALULJ:1:1110:15559:17870_CONS_SUB_SUB,True,2,2,1,1,11,0.909,0.012,1,0,False,50,False
M00595:3:000000000-ALULJ:1:1108:21086:4422_CONS_SUB_SUB_CMP,False,2,2,1,1,5,0.079,0.001,0,0,False,10,False
M00595:3:000000000-ALULJ:1:1114:7912:6937_CONS_SUB_SUB,False,1,1,0,1,2,0.079,0.079,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:2113:10280:27186_CONS_SUB_SUB,True,1,1,0,1,11,0.997,0.997,1,0,False,18,False
MISEQ01:3:000000000-ALULJ:1:2113:14688:13353_CONS_SUB_SUB,False,3,3,2,1,8,0.026,0.001,0,0,False,37,False
M01896:197:000000000-ANEHB:1:1105:26018:6688_CONS_SUB_SUB_CMP,False,1,1,0,1,9,0.006,0.006,0,0,False,27,False
M00595:3:000000000-ALULJ:1:1109:25194:19023_CONS_SUB_SUB,False,11,11,0,11,5,0.032,0.001,0,0,False,50,True
M01896:197:000000000-ANEHB:1:1110:15883:21082_CONS_SUB_SUB,True,1,1,0,1,12,1.0,1.0,0,0,False,14,False
M00595:3:000000000-ALULJ:1:2104:15608:9267_CONS_SUB_SUB,False,5,5,0,5,13,1.0,0.001,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2112:2905:11254_CONS_SUB_SUB_CMP,True,1,1,0,1,12,1.0,1.0,0,0,False,6,False
MISEQ01:3:000000000-ALULJ:1:2110:18178:26540_CONS_SUB_SUB_CMP,False,4,4,0,4,13,1.0,0.005,0,0,False,50,False
M01896:197:000000000-ANEHB:1:2111:28940:18571_CONS_SUB_SUB,False,2,2,1,1,11,0.456,0.348,2,0,False,24,False
M00595:3:000000000-ALULJ:1:2103:28668:12932_CONS_SUB_SUB,True,1,1,0,1,11,1.0,1.0,0,0,False,8,False
M00595:3:000000000-ALULJ:1:2112:14243:17729_CONS_SUB_SUB,False,7,7,5,2,14,0.143,0.02,0,0,False,13,False
M00595:3:000000000-ALULJ:1:2103:17066:14703_CONS_SUB_SUB,True,2,2,0,2,15,0.999,0.001,0,0,False,9,False
M01896:197:000000000-ANEHB:1:1104:19839:5998_CONS_SUB_SUB_CMP,True,1,1,0,1,8,1.0,1.0,0,0,False,50,False
M01896:197:000000000-ANEHB:1:1106:25470:8391_CONS_SUB_SUB,False,5,5,2,3,12,0.228,0.001,17,9,True,50,False
MISEQ01:3:000000000-ALULJ:1:2108:3430:10677_CONS_SUB_SUB_CMP,False,3,3,0,3,10,0.798,0.001,0,0,False,50,True
M00595:3:000000000-ALULJ:1:2112:21386:26294_CONS_SUB_SUB,False,1,1,0,1,7,0.05,0.05,0,0,False,50,False
M01896:197:000000000-ANEHB:1:1113:3012:10395_CONS_SUB_SUB,False,3,3,0,3,13,0.342,0.005,0,0,False,8,True
M00595:3:000000000-ALULJ:1:1112:4003:8460_CONS_SUB_SUB_CMP,False,1,1,0,1,3,0.005,0.005,0,0,False,44,False
MISEQ01:3:000000000-ALULJ:1:2102:14588:22775_CONS_SUB_SUB,True,1,1,0,1,8,1.0,1.0,0,0,False,6,False
MISEQ01:3:000000000-ALULJ:1:1102:3720:11021_CONS_SUB_SUB,False,6,6,0,6,12,1.0,0.004,0,0,False,48,False
MISEQ01:3:000000000-ALULJ:1:1105:16452:10732_CONS_SUB_SUB,False,5,5,3,2,11,0.102,0.002,0,0,False,50,False
M01896:197:000000000-ANEHB:1:2110:25248:14926_CONS_SUB_SUB,True,2,2,0,2,11,0.994,0.001,1,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:2112:26888:13089_CONS_SUB_SUB,False,5,5,3,2,12,0.172,0.001,2,0,False,6,True
M01896:197:000000000-ANEHB:1:1103:6922:25990_CONS_SUB_SUB,False,5,5,4,1,3,0.675,0.006,3,0,False,10,True
M01896:197:000000000-ANEHB:1:2111:9537:23657_CONS_SUB_SUB,False,4,4,0,4,12,0.021,0.002,1,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:1109:13954:23730_CONS_SUB_SUB_CMP,True,2,2,1,1,12,0.958,0.012,2,0,False,7,False
MISEQ01:3:000000000-ALULJ:1:2106:19879:16156_CONS_SUB_SUB,False,9,9,0,9,13,0.958,0.001,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2107:27261:21549_CONS_SUB_SUB_CMP,False,1,1,0,1,5,0.002,0.002,0,0,False,6,False
MISEQ01:3:000000000-ALULJ:1:1110:15050:26104_CONS_SUB_SUB_CMP,False,4,4,0,4,10,0.501,0.009,0,0,False,43,False
MISEQ01:3:000000000-ALULJ:1:2111:22598:25768_CONS_SUB_SUB,True,2,2,1,1,11,0.915,0.033,1,0,False,11,False
MISEQ01:3:000000000-ALULJ:1:1112:26570:13753_CONS_SUB_SUB_CMP,False,3,3,2,1,12,0.166,0.029,1,0,False,18,False
M00595:3:000000000-ALULJ:1:1102:3723:8700_CONS_SUB_SUB,False,5,5,0,5,9,0.162,0.001,0,0,False,49,True
M00595:3:000000000-ALULJ:1:2111:29126:16439_CONS_SUB_SUB_CMP,False,3,3,2,1,12,0.245,0.049,0,0,False,6,False
M00595:3:000000000-ALULJ:1:2114:15790:8203_CONS_SUB_SUB,False,9,9,1,8,10,0.561,0.002,0,0,False,50,True
M00595:3:000000000-ALULJ:1:2108:22700:5335_CONS_SUB_SUB_CMP,False,1,1,0,1,11,0.003,0.003,1,0,False,48,False
M01896:197:000000000-ANEHB:1:1112:6987:17194_CONS_SUB_SUB,False,1,1,0,1,4,0.003,0.003,1,0,False,27,False
M01896:197:000000000-ANEHB:1:1101:22960:17539_CONS_SUB_SUB,True,1,1,0,1,13,1.0,1.0,1,0,False,11,False
MISEQ01:3:000000000-ALULJ:1:2104:11072:6043_CONS_SUB_SUB,True,2,2,0,2,9,1.0,0.995,0,0,False,46,False
M00595:3:000000000-ALULJ:1:2113:28200:16803_CONS_SUB_SUB_CMP,True,3,3,0,3,13,0.968,0.002,1,0,False,50,False
M01896:197:000000000-ANEHB:1:1110:25171:11178_CONS_SUB_SUB,True,2,2,0,2,5,0.957,0.003,1,0,False,50,False
M00595:3:000000000-ALULJ:1:1111:9986:24543_CONS_SUB_SUB,True,3,3,0,3,14,0.985,0.003,0,0,False,39,False
MISEQ01:3:000000000-ALULJ:1:2112:6052:20605_CONS_SUB_SUB,False,5,5,0,5,11,0.985,0.003,0,0,False,50,False
M00595:3:000000000-ALULJ:1:1107:17052:16201_CONS_SUB_SUB,False,9,9,0,9,13,0.579,0.001,0,0,False,50,False
M01896:197:000000000-ANEHB:1:1103:12781:26973_CONS_SUB_SUB,True,1,1,0,1,7,1.0,1.0,1,0,False,6,False
M01896:197:000000000-ANEHB:1:1102:16188:10174_CONS_SUB_SUB,False,2,2,1,1,4,0.055,0.002,0,0,False,50,False
M01896:197:000000000-ANEHB:1:1107:18689:7711_CONS_SUB_SUB,True,1,1,0,1,11,1.0,1.0,0,0,False,38,False
M01896:197:000000000-ANEHB:1:2111:18502:25899_CONS_SUB_SUB,True,1,1,0,1,12,1.0,1.0,0,0,False,13,False
M01896:197:000000000-ANEHB:1:1101:17938:23100_CONS_SUB_SUB_CMP,False,1,1,0,1,2,1.0,1.0,2,1,True,41,False
M00595:3:000000000-ALULJ:1:1108:17889:26925_CONS_SUB_SUB,False,5,5,0,5,4,1.0,0.001,0,0,False,50,True
M00595:3:000000000-ALULJ:1:1101:13893:11059_CONS_SUB_SUB,False,3,3,2,1,11,0.332,0.053,2,1,True,6,False
M00595:3:000000000-ALULJ:1:1113:10369:26543_CONS_SUB_SUB,False,10,10,5,5,11,0.251,0.001,0,0,False,43,False
MISEQ01:3:000000000-ALULJ:1:2104:5387:10041_CONS_SUB_SUB,True,1,1,0,1,12,0.992,0.992,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:1103:15793:19919_CONS_SUB_SUB,False,1,1,0,1,12,1.0,1.0,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2108:9437:9559_CONS_SUB_SUB,False,2,2,0,2,11,1.0,0.388,1,0,False,23,False
M00595:3:000000000-ALULJ:1:1104:9702:21299_CONS_SUB_SUB_CMP,False,6,6,0,6,14,1.0,0.001,0,0,False,47,False
M01896:197:000000000-ANEHB:1:1103:6026:13905_CONS_SUB_SUB,False,8,8,6,2,12,0.368,0.001,0,0,False,50,False
M00595:3:000000000-ALULJ:1:1114:10734:5048_CONS_SUB_SUB_CMP,False,8,8,0,8,13,0.364,0.001,0,0,False,50,True
MISEQ01:3:000000000-ALULJ:1:2103:8350:25816_CONS_SUB_SUB,False,9,9,6,3,13,0.119,0.001,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:2113:6946:9092_CONS_SUB_SUB,False,3,3,2,1,10,0.095,0.001,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2108:12969:16258_CONS_SUB_SUB,False,1,1,0,1,4,1.0,1.0,0,0,False,50,False
M01896:197:000000000-ANEHB:1:2113:25819:8022_CONS_SUB_SUB,False,2,2,0,2,12,1.0,0.002,0,0,False,50,False
M01896:197:000000000-ANEHB:1:2113:19372:8928_CONS_SUB_SUB_CMP,False,1,1,0,1,11,0.871,0.871,1,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:2103:12317:17969_CONS_SUB_SUB,True,3,3,0,3,12,0.991,0.002,1,0,False,41,False
M00595:3:000000000-ALULJ:1:1109:21032:8253_CONS_SUB_SUB,True,1,1,0,1,14,1.0,1.0,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:2109:6794:7952_CONS_SUB_SUB,False,11,11,0,11,4,1.0,0.001,0,0,False,50,True
M01896:197:000000000-ANEHB:1:2101:19653:9741_CONS_SUB_SUB,True,2,2,0,2,13,0.935,0.07,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:1114:15489:22051_CONS_SUB_SUB,False,9,9,0,9,4,0.108,0.002,0,0,False,50,True
MISEQ01:3:000000000-ALULJ:1:1103:18597:7321_CONS_SUB_SUB,False,4,4,0,4,13,0.3,0.02,0,0,False,50,False
M00595:3:000000000-ALULJ:1:1104:13453:20536_CONS_SUB_SUB_CMP,False,1,1,0,1,12,0.005,0.005,0,0,False,6,False
MISEQ01:3:000000000-ALULJ:1:2108:17967:20778_CONS_SUB_SUB_CMP,False,2,2,0,2,7,0.185,0.005,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2105:13391:17235_CONS_SUB_SUB,False,1,1,0,1,8,0.005,0.005,2,2,True,6,False
M01896:197:000000000-ANEHB:1:2103:6001:14364_CONS_SUB_SUB,False,6,6,2,4,13,0.249,0.001,5,1,True,50,True
MISEQ01:3:000000000-ALULJ:1:1104:27838:17693_CONS_SUB_SUB,True,2,2,0,2,11,0.919,0.191,0,0,False,50,False
M00595:3:000000000-ALULJ:1:1114:12455:2412_CONS_SUB_SUB,False,8,8,7,1,3,0.05,0.002,0,0,False,50,True
M00595:3:000000000-ALULJ:1:2101:20801:27945_CONS_SUB_SUB,True,2,2,1,1,13,0.953,0.031,1,0,False,6,False
M01896:197:000000000-ANEHB:1:1112:9458:26297_CONS_SUB_SUB,False,11,11,0,11,14,0.953,0.001,0,0,False,36,True
M00595:3:000000000-ALULJ:1:2109:24396:24647_CONS_SUB_SUB,False,8,8,0,8,12,0.69,0.001,0,0,False,50,False
M01896:197:000000000-ANEHB:1:2106:26533:6788_CONS_SUB_SUB,True,1,1,0,1,13,1.0,1.0,0,0,False,34,False
M00595:3:000000000-ALULJ:1:2108:12604:8366_CONS_SUB_SUB,True,1,1,0,1,11,0.996,0.996,1,0,False,50,False
M00595:3:000000000-ALULJ:1:2108:7238:21032_CONS_SUB_SUB,False,3,3,0,3,12,0.284,0.125,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:1109:19375:20635_CONS_SUB_SUB,True,1,1,0,1,8,1.0,1.0,0,0,False,50,False
M01896:197:000000000-ANEHB:1:1106:27477:16354_CONS_SUB_SUB_CMP,False,11,11,7,4,13,0.076,0.009,13,0,False,29,True
MISEQ01:3:000000000-ALULJ:1:2112:20599:27344_CONS_SUB_SUB_CMP,False,1,1,0,1,4,0.005,0.005,0,0,False,50,True
MISEQ01:3:000000000-ALULJ:1:1101:24756:14403_CONS_SUB_SUB,True,1,1,0,1,11,1.0,1.0,0,0,False,18,False
MISEQ01:3:000000000-ALULJ:1:1102:5326:12989_CONS_SUB_SUB,False,2,2,0,2,13,0.476,0.389,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2114:11568:6371_CONS_SUB_SUB_CMP,False,2,2,1,1,11,0.668,0.168,2,0,False,7,False
MISEQ01:3:000000000-ALULJ:1:2106:18121:4421_CONS_SUB_SUB_CMP,False,3,3,0,3,14,0.299,0.034,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:2112:17555:22883_CONS_SUB_SUB,False,2,2,1,1,12,0.338,0.211,1,0,False,19,False
MISEQ01:3:000000000-ALULJ:1:1114:14953:19387_CONS_SUB_SUB,True,2,2,1,1,13,0.991,0.002,1,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:1101:22493:10875_CONS_SUB_SUB,True,1,1,0,1,13,1.0,1.0,0,0,False,50,False
M01896:197:000000000-ANEHB:1:2114:9065:9419_CONS_SUB_SUB_CMP,False,2,2,1,1,12,0.601,0.001,1,0,False,6,False
MISEQ01:3:000000000-ALULJ:1:1113:26589:11674_CONS_SUB_SUB,False,6,6,0,6,13,0.293,0.001,0,0,False,50,False
M00595:3:000000000-ALULJ:1:1101:16074:26378_CONS_SUB_SUB,False,1,1,0,1,10,0.031,0.031,1,0,False,50,False
M00595:3:000000000-ALULJ:1:1112:11355:11161_CONS_SUB_SUB,False,1,1,0,1,4,1.0,1.0,0,0,False,50,False
M01896:197:000000000-ANEHB:1:2105:12622:4403_CONS_SUB_SUB_CMP,False,1,1,0,1,11,1.0,1.0,1,0,False,44,False
M01896:197:000000000-ANEHB:1:2104:26611:9165_CONS_SUB_SUB,False,18,18,0,18,4,1.0,0.001,0,0,False,50,True
M00595:3:000000000-ALULJ:1:2103:25677:17160_CONS_SUB_SUB,True,4,4,0,4,13,0.956,0.001,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2114:10528:15862_CONS_SUB_SUB,False,1,1,0,1,2,0.956,0.956,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2108:12036:3791_CONS_SUB_SUB_CMP,True,3,3,0,3,8,0.946,0.001,0,0,False,32,False
MISEQ01:3:000000000-ALULJ:1:1110:26675:17197_CONS_SUB_SUB_CMP,True,2,2,0,2,11,0.996,0.002,0,0,False,34,False
MISEQ01:3:000000000-ALULJ:1:2101:25678:18021_CONS_SUB_SUB,False,3,3,2,1,10,0.022,0.02,3,0,False,42,False
MISEQ01:3:000000000-ALULJ:1:1114:17070:5246_CONS_SUB_SUB_CMP,True,2,2,0,2,12,0.995,0.001,1,0,False,6,False
M00595:3:000000000-ALULJ:1:1102:25155:16255_CONS_SUB_SUB,False,4,4,2,2,4,0.155,0.017,0,0,False,8,True
MISEQ01:3:000000000-ALULJ:1:1111:9819:14786_CONS_SUB_SUB,False,3,3,0,3,13,0.07,0.001,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:2112:3973:20083_CONS_SUB_SUB,True,1,1,0,1,11,1.0,1.0,1,0,False,41,False
MISEQ01:3:000000000-ALULJ:1:2113:6683:20464_CONS_SUB_SUB,True,1,1,0,1,13,1.0,1.0,0,0,False,45,False
M00595:3:000000000-ALULJ:1:2104:3705:8405_CONS_SUB_SUB,False,7,7,0,7,13,1.0,0.004,0,0,False,39,False
M00595:3:000000000-ALULJ:1:2108:2623:15163_CONS_SUB_SUB_CMP,False,3,3,2,1,12,0.383,0.001,0,0,False,10,False
M00595:3:000000000-ALULJ:1:1109:22367:7367_CONS_SUB_SUB_CMP,False,3,3,1,2,10,0.018,0.001,0,0,False,50,False
M01896:197:000000000-ANEHB:1:2104:10728:6092_CONS_SUB_SUB,False,2,2,1,1,12,0.275,0.001,0,0,False,6,False
M00595:3:000000000-ALULJ:1:2114:15232:13139_CONS_SUB_SUB,False,1,1,0,1,11,0.001,0.001,0,0,False,6,False
MISEQ01:3:000000000-ALULJ:1:1108:29153:17662_CONS_SUB_SUB_CMP,False,2,2,1,1,11,0.813,0.079,0,0,False,6,False
M00595:3:000000000-ALULJ:1:1112:7970:20456_CONS_SUB_SUB,True,1,1,0,1,11,1.0,1.0,1,0,False,46,False
M00595:3:000000000-ALULJ:1:1112:8694:22787_CONS_SUB_SUB,False,7,7,6,1,10,0.227,0.001,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2113:18356:2804_CONS_SUB_SUB,False,1,1,0,1,4,0.999,0.999,0,0,False,20,False
M00595:3:000000000-ALULJ:1:2113:8292:9991_CONS_SUB_SUB,False,1,1,0,1,5,1.0,1.0,1,0,False,50,False
M00595:3:000000000-ALULJ:1:2101:6179:6668_CONS_SUB_SUB,False,3,3,2,1,12,0.02,0.016,0,0,False,9,False
M00595:3:000000000-ALULJ:1:1112:9092:27649_CONS_SUB_SUB,True,2,2,1,1,11,0.983,0.007,2,0,False,9,False
M00595:3:000000000-ALULJ:1:2103:9074:22796_CONS_SUB_SUB,False,5,5,3,2,9,0.983,0.041,0,0,False,50,False
M00595:3:000000000-ALULJ:1:1105:23199:9045_CONS_SUB_SUB,False,4,4,2,2,11,0.358,0.046,2,1,True,7,False
MISEQ01:3:000000000-ALULJ:1:2105:5963:19215_CONS_SUB_SUB,False,4,4,1,3,13,0.045,0.001,1,0,False,35,False
M00595:3:000000000-ALULJ:1:1113:12714:4414_CONS_SUB_SUB,False,6,6,0,6,8,0.066,0.001,0,0,False,8,True
M01896:197:000000000-ANEHB:1:1113:2841:17523_CONS_SUB_SUB_CMP,False,2,2,1,1,11,0.771,0.112,2,0,False,11,False
M01896:197:000000000-ANEHB:1:1111:21687:20053_CONS_SUB_SUB_CMP,False,8,8,0,8,4,0.771,0.001,0,0,False,50,True
MISEQ01:3:000000000-ALULJ:1:1102:13141:21397_CONS_SUB_SUB,False,3,3,0,3,6,0.871,0.002,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2104:3309:21515_CONS_SUB_SUB,True,1,1,0,1,11,0.998,0.998,1,0,False,6,False
M00595:3:000000000-ALULJ:1:2105:8389:26623_CONS_SUB_SUB,False,4,4,2,2,12,0.303,0.006,0,0,False,6,False
MISEQ01:3:000000000-ALULJ:1:2101:25485:6335_CONS_SUB_SUB,True,1,1,0,1,13,0.993,0.993,1,0,False,50,False
M01896:197:000000000-ANEHB:1:1111:13672:10425_CONS_SUB_SUB,True,1,1,0,1,11,0.903,0.903,1,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:1108:19646:7107_CONS_SUB_SUB_CMP,False,1,1,0,1,11,0.013,0.013,1,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:2113:10725:5687_CONS_SUB_SUB,False,1,1,0,1,5,0.999,0.999,0,0,False,49,False
MISEQ01:3:000000000-ALULJ:1:1103:11862:19605_CONS_SUB_SUB,True,1,1,0,1,7,0.999,0.999,1,0,False,6,False
MISEQ01:3:000000000-ALULJ:1:2108:29264:13603_CONS_SUB_SUB,False,6,6,0,6,14,0.999,0.013,0,0,False,37,False
M00595:3:000000000-ALULJ:1:1110:25017:6420_CONS_SUB_SUB,False,2,2,0,2,11,0.587,0.312,1,0,False,43,False
M00595:3:000000000-ALULJ:1:1106:14611:26133_CONS_SUB_SUB,True,2,2,1,1,11,0.935,0.029,2,0,False,12,False
M00595:3:000000000-ALULJ:1:1114:4902:20880_CONS_SUB_SUB,True,1,1,0,1,12,1.0,1.0,1,0,False,6,False
MISEQ01:3:000000000-ALULJ:1:2103:14833:20320_CONS_SUB_SUB_CMP,False,1,1,0,1,3,1.0,1.0,0,0,False,40,False
M01896:197:000000000-ANEHB:1:2104:21890:4483_CONS_SUB_SUB,False,3,3,0,3,13,0.813,0.013,0,0,False,50,False
M01896:197:000000000-ANEHB:1:1113:19033:4545_CONS_SUB_SUB,False,2,2,1,1,11,0.867,0.051,2,0,False,12,False
M01896:197:000000000-ANEHB:1:1104:12004:14351_CONS_SUB_SUB_CMP,False,6,6,3,3,13,0.304,0.001,0,0,False,50,False
M00595:3:000000000-ALULJ:1:1113:3065:11242_CONS_SUB_SUB_CMP,False,2,2,0,2,12,0.165,0.004,0,0,False,50,False
M01896:197:000000000-ANEHB:1:2103:5534:7625_CONS_SUB_SUB,False,6,6,0,6,12,0.165,0.001,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:2105:20069:11892_CONS_SUB_SUB,False,2,2,0,2,10,0.148,0.017,1,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:1101:25610:12337_CONS_SUB_SUB_CMP,True,2,2,0,2,10,0.959,0.021,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:1112:4169:14425_CONS_SUB_SUB_CMP,True,2,2,1,1,12,0.973,0.012,2,0,False,6,False
M00595:3:000000000-ALULJ:1:2107:25500:6658_CONS_SUB_SUB,False,6,6,5,1,4,0.03,0.001,4,3,True,36,True
M00595:3:000000000-ALULJ:1:1105:4381:10215_CONS_SUB_SUB,False,15,15,2,13,12,0.049,0.001,0,0,False,50,True
M01896:197:000000000-ANEHB:1:2107:24114:14233_CONS_SUB_SUB_CMP,False,1,1,0,1,10,0.003,0.003,13,0,False,48,False
M00595:3:000000000-ALULJ:1:1106:11965:15149_CONS_SUB_SUB,False,9,9,3,6,10,0.072,0.002,3,0,False,50,False
M00595:3:000000000-ALULJ:1:2110:9828:18539_CONS_SUB_SUB_CMP,True,2,2,0,2,12,0.983,0.001,1,0,False,50,False
M00595:3:000000000-ALULJ:1:2103:19462:13312_CONS_SUB_SUB,False,1,1,0,1,10,1.0,1.0,1,0,False,6,False
M01896:197:000000000-ANEHB:1:2110:26921:13214_CONS_SUB_SUB,False,2,2,1,1,11,0.768,0.087,0,0,False,13,False
M00595:3:000000000-ALULJ:1:2110:19040:7044_CONS_SUB_SUB_CMP,False,16,16,0,16,12,1.0,0.001,0,0,False,50,False
M01896:197:000000000-ANEHB:1:1112:23121:25417_CONS_SUB_SUB,False,13,13,0,13,13,0.173,0.001,0,0,False,50,False
M00595:3:000000000-ALULJ:1:1107:21684:23925_CONS_SUB_SUB,True,1,1,0,1,12,1.0,1.0,1,0,False,6,False
M01896:197:000000000-ANEHB:1:2110:9004:11930_CONS_SUB_SUB_CMP,False,7,7,2,5,9,0.337,0.001,0,0,False,50,True
M00595:3:000000000-ALULJ:1:1103:9496:16329_CONS_SUB_SUB,True,1,1,0,1,11,1.0,1.0,1,0,False,6,False
MISEQ01:3:000000000-ALULJ:1:2107:17148:23949_CONS_SUB_SUB,False,2,2,1,1,8,0.995,0.005,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:2106:6811:18679_CONS_SUB_SUB,True,2,2,0,2,9,0.994,0.005,0,0,False,50,False
M00595:3:000000000-ALULJ:1:1104:15603:2399_CONS_SUB_SUB,False,1,1,0,1,3,0.994,0.994,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:2106:17820:18430_CONS_SUB_SUB,True,1,1,0,1,8,1.0,1.0,0,0,False,16,False
M00595:3:000000000-ALULJ:1:1106:3113:16876_CONS_SUB_SUB,False,5,5,1,4,14,1.0,0.034,0,0,False,50,False
M00595:3:000000000-ALULJ:1:1104:19991:22359_CONS_SUB_SUB,True,1,1,0,1,12,1.0,1.0,1,0,False,6,False
M01896:197:000000000-ANEHB:1:2103:15854:19536_CONS_SUB_SUB,False,8,8,0,8,9,0.047,0.001,0,0,False,50,False
M00595:3:000000000-ALULJ:1:1111:17275:14994_CONS_SUB_SUB,False,4,4,0,4,4,0.129,0.006,1,0,False,50,True
MISEQ01:3:000000000-ALULJ:1:2111:15021:21635_CONS_SUB_SUB_CMP,False,5,5,2,3,13,0.395,0.001,0,0,False,50,False
M00595:3:000000000-ALULJ:1:1108:28274:11970_CONS_SUB_SUB,False,11,11,2,9,13,0.305,0.001,0,0,False,32,False
M01896:197:000000000-ANEHB:1:2114:10446:25926_CONS_SUB_SUB,False,13,13,11,2,9,0.179,0.001,0,0,False,50,True
M00595:3:000000000-ALULJ:1:1112:8037:22420_CONS_SUB_SUB,False,3,3,0,3,12,0.18,0.006,0,0,False,37,False
M00595:3:000000000-ALULJ:1:1110:25199:14855_CONS_SUB_SUB,False,1,1,0,1,11,0.69,0.69,3,0,False,24,False
M00595:3:000000000-ALULJ:1:2102:8690:5429_CONS_SUB_SUB,False,6,6,0,6,13,0.715,0.007,0,0,False,50,True
M00595:3:000000000-ALULJ:1:2113:13329:5598_CONS_SUB_SUB,False,4,4,0,4,12,0.061,0.006,0,0,False,50,False
M01896:197:000000000-ANEHB:1:1106:21621:11940_CONS_SUB_SUB,False,2,2,1,1,11,0.461,0.137,0,0,False,13,False
M00595:3:000000000-ALULJ:1:1113:8799:19000_CONS_SUB_SUB,False,3,3,0,3,14,0.099,0.003,0,0,False,42,False
M00595:3:000000000-ALULJ:1:1106:4534:12842_CONS_SUB_SUB,True,1,1,0,1,12,1.0,1.0,1,0,False,6,False
MISEQ01:3:000000000-ALULJ:1:2114:9828:25887_CONS_SUB_SUB,True,2,2,0,2,10,0.946,0.049,1,0,False,50,False
M00595:3:000000000-ALULJ:1:1109:27025:14499_CONS_SUB_SUB,True,1,1,0,1,11,0.988,0.988,1,0,False,50,False
M00595:3:000000000-ALULJ:1:1113:21740:11700_CONS_SUB_SUB,False,5,5,4,1,10,0.308,0.001,0,0,False,50,False
M01896:197:000000000-ANEHB:1:2101:3048:11358_CONS_SUB_SUB_CMP,False,9,9,8,1,5,0.159,0.001,0,0,False,42,False
MISEQ01:3:000000000-ALULJ:1:1113:12836:3958_CONS_SUB_SUB,False,2,2,0,2,13,0.064,0.002,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:2107:19337:25323_CONS_SUB_SUB,False,10,10,1,9,10,0.355,0.001,0,0,False,50,True
M01896:197:000000000-ANEHB:1:2112:12370:10331_CONS_SUB_SUB_CMP,True,2,2,0,2,13,0.972,0.008,0,0,False,17,False
M00595:3:000000000-ALULJ:1:1108:5621:13331_CONS_SUB_SUB,False,4,4,0,4,9,0.972,0.006,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2109:14372:12113_CONS_SUB_SUB,False,14,14,13,1,3,0.308,0.001,0,0,False,50,True
